user_id,mean_events_per_session,mean_session_duration,mean_session_closed,mean_session_accepted,mean_nb_topics,active_days,mean_events,time_var,weekend_ratio,commit_time_CLOZE_MATH_x,commit_time_CLOZE_TEXT_x,commit_time_CLOZE_TEXT_DROPDOWN_x,commit_time_DND_GROUP_x,commit_time_DND_IN_TEXT_x,commit_time_DND_ORDER_x,commit_time_DND_PAIRS_x,commit_time_FIX_TEXT_x,commit_time_GRAPH_CLICK_POINTS_x,commit_time_GRAPH_SELECT_SHAPE_x,commit_time_GRAPH_SOLUTION_FIELD_x,commit_time_HIGHLIGHT_x,commit_time_MATH_STEP_BY_STEP_x,commit_time_MULTIPLE_CHOICE_x,commit_time_MULTI_COLOR_HIGHLIGHT_x,commit_time_OPEN_TASK_x,commit_time_SEPARATE_TEXT_x,commit_time_SOLUTION_FIELD_x,commit_time_CLOZE_MATH_y,commit_time_CLOZE_TEXT_y,commit_time_CLOZE_TEXT_DROPDOWN_y,commit_time_DND_GROUP_y,commit_time_DND_IN_TEXT_y,commit_time_DND_ORDER_y,commit_time_DND_PAIRS_y,commit_time_FIX_TEXT_y,commit_time_GRAPH_CLICK_POINTS_y,commit_time_GRAPH_SELECT_SHAPE_y,commit_time_GRAPH_SOLUTION_FIELD_y,commit_time_HIGHLIGHT_y,commit_time_MATH_STEP_BY_STEP_y,commit_time_MULTIPLE_CHOICE_y,commit_time_MULTI_COLOR_HIGHLIGHT_y,commit_time_OPEN_TASK_y,commit_time_SEPARATE_TEXT_y,commit_time_SOLUTION_FIELD_y,task_type_diversity,preferred_task_type
393540,13.0,9.137584999999998,1.0,1.0,1.0,3,0.3141945773524721,5.5633303728503725,0.0,,0 days 00:02:12.016500096,0 days 00:03:14.545000192,,,,0 days 00:03:09.007000064,,,,,,,0 days 00:00:28.920999936,0 days 00:11:37.652499968,,,,,0 days 00:02:12.016500096,0 days 00:03:14.545000192,,,,0 days 00:03:09.007000064,,,,,,,0 days 00:00:28.920999936,0 days 00:11:37.652499968,,,,7,CLOZE_TEXT
393541,12.3,8061.771915,0.8,1.0,1.0,5,0.4800637958532695,7.255547706402584,0.0,,0 days 00:09:37.713999872,0 days 00:01:16.809000192,,,0 days 00:00:29.630999936,0 days 00:01:06.164000,0 days 00:37:25.366000,,,,,,,0 days 00:00:57.420000,,0 days 00:01:19.365000064,,,0 days 00:09:37.713999872,0 days 00:01:16.809000192,,,0 days 00:00:29.630999936,0 days 00:01:06.164000,0 days 00:37:25.366000,,,,,,,0 days 00:00:57.420000,,0 days 00:01:19.365000064,,9,CLOZE_TEXT_DROPDOWN
393542,12.6,12.033842222222223,0.9333333333333333,1.0,1.0,2,0.49282296650717705,8.837250315360558,0.0,,0 days 00:02:44.886499968,0 days 00:02:54.942499968,,,,0 days 00:01:05.979000064,,,,,0 days 00:19:50.466499968,,0 days 00:02:41.164499968,0 days 00:05:05.844999936,0 days 00:37:16.024999936,,,,0 days 00:02:44.886499968,0 days 00:02:54.942499968,,,,0 days 00:01:05.979000064,,,,,0 days 00:19:50.466499968,,0 days 00:02:41.164499968,0 days 00:05:05.844999936,0 days 00:37:16.024999936,,,8,CLOZE_TEXT_DROPDOWN
393543,12.083333333333334,3609.150854861111,1.0,1.0,1.0,5,0.722488038277512,10.128070702951993,0.0,,0 days 00:02:06.522000128,0 days 00:00:58.612999936,,,,0 days 00:02:33.771000064,0 days 00:06:11.330500096,,,,,,0 days 00:02:06.220000,0 days 00:01:04.182000128,,0 days 00:00:26.050999936,,,0 days 00:02:06.522000128,0 days 00:00:58.612999936,,,,0 days 00:02:33.771000064,0 days 00:06:11.330500096,,,,,,0 days 00:02:06.220000,0 days 00:01:04.182000128,,0 days 00:00:26.050999936,,9,CLOZE_TEXT
393544,12.571428571428571,4327.703923809523,0.9642857142857143,1.0,1.0,4,0.8309409888357256,13.12036193692599,0.0,,0 days 00:04:28.237999872,0 days 00:11:55.369999872,,,,0 days 00:02:24.991000064,,,,,0 days 00:04:00.022000128,,0 days 00:00:31.114499968,0 days 00:07:43.434999808,0 days 00:00:36.864000,,,,0 days 00:04:28.237999872,0 days 00:11:55.369999872,,,,0 days 00:02:24.991000064,,,,,0 days 00:04:00.022000128,,0 days 00:00:31.114499968,0 days 00:07:43.434999808,0 days 00:00:36.864000,,,9,MULTIPLE_CHOICE
393545,14.92,4408.708050666666,0.96,1.0,1.0,3,1.0717703349282297,17.12245738382505,0.0,,0 days 00:03:49.431000064,0 days 00:01:32.480999936,,0 days 00:06:03.800000,,0 days 00:03:02.468999936,11 days 16:27:37.134000128,,,,,,0 days 00:00:18.966000128,0 days 00:00:17.917500032,,,,,0 days 00:03:49.431000064,0 days 00:01:32.480999936,,0 days 00:06:03.800000,,0 days 00:03:02.468999936,11 days 16:27:37.134000128,,,,,,0 days 00:00:18.966000128,0 days 00:00:17.917500032,,,,9,MULTIPLE_CHOICE
393546,13.285714285714286,626.6301357142858,0.9285714285714286,1.0,1.0,4,0.49760765550239233,7.736964344672942,0.0,,0 days 00:03:10.436999936,0 days 00:25:20.733499904,,,,0 days 00:03:57.584000,0 days 00:07:24.341000192,,,,,,0 days 00:00:33.944499840,0 days 00:01:28.020999936,0 days 00:04:22.944999936,,,,0 days 00:03:10.436999936,0 days 00:25:20.733499904,,,,0 days 00:03:57.584000,0 days 00:07:24.341000192,,,,,,0 days 00:00:33.944499840,0 days 00:01:28.020999936,0 days 00:04:22.944999936,,,7,CLOZE_TEXT
393547,15.125,12081.329797916667,0.875,1.0,1.0,4,0.3652312599681021,4.917427124331522,0.0,,0 days 00:04:16.671000064,0 days 00:00:21.735000064,,0 days 00:53:09.250999808,,0 days 00:07:39.776999936,0 days 00:02:38.161999872,,,,,,7 days 00:23:44.431000064,,,0 days 00:00:51.178499968,,,0 days 00:04:16.671000064,0 days 00:00:21.735000064,,0 days 00:53:09.250999808,,0 days 00:07:39.776999936,0 days 00:02:38.161999872,,,,,,7 days 00:23:44.431000064,,,0 days 00:00:51.178499968,,7,CLOZE_TEXT_DROPDOWN
393548,9.6,1198.6086957777777,0.9866666666666667,0.8823529411764706,1.0,19,2.6283891547049443,20.846480333360734,0.16808252427184467,,0 days 00:30:03.825000064,0 days 00:04:45.524499968,,18 days 09:46:58.220999936,,0 days 00:03:42.525499904,0 days 00:09:19.600499968,,,,0 days 00:03:53.651000064,,0 days 00:01:08.704000,0 days 00:03:15.636000,9 days 22:42:22.672999936,0 days 00:00:51.792999936,,,0 days 00:30:03.825000064,0 days 00:04:45.524499968,,18 days 09:46:58.220999936,,0 days 00:03:42.525499904,0 days 00:09:19.600499968,,,,0 days 00:03:53.651000064,,0 days 00:01:08.704000,0 days 00:03:15.636000,9 days 22:42:22.672999936,0 days 00:00:51.792999936,,10,CLOZE_TEXT_DROPDOWN
393549,10.142857142857142,1628.631346825397,1.0,0.9,1.0,4,0.6762360446570973,9.783215390754282,0.0,,0 days 00:01:29.084000,0 days 00:02:15.437500032,,,,0 days 00:04:16.466000128,0 days 00:00:43.273000192,,,,,,0 days 00:01:06.455000064,0 days 00:00:46.148999936,38 days 09:51:28.012499968,,,,0 days 00:01:29.084000,0 days 00:02:15.437500032,,,,0 days 00:04:16.466000128,0 days 00:00:43.273000192,,,,,,0 days 00:01:06.455000064,0 days 00:00:46.148999936,38 days 09:51:28.012499968,,,8,CLOZE_TEXT
393550,19.928571428571427,363.76700892857144,1.0,0.9545454545454546,1.0,6,1.696969696969697,18.581846591538433,0.0,,0 days 00:00:48.608999936,0 days 00:01:14.340999936,,,,0 days 00:01:40.143000064,0 days 00:07:11.746000,,,,0 days 00:03:24.927499904,,0 days 00:00:24.294000128,0 days 00:02:54.188999936,,,,,0 days 00:00:48.608999936,0 days 00:01:14.340999936,,,,0 days 00:01:40.143000064,0 days 00:07:11.746000,,,,0 days 00:03:24.927499904,,0 days 00:00:24.294000128,0 days 00:02:54.188999936,,,,9,CLOZE_TEXT_DROPDOWN
393551,13.2,3024.356236666667,1.0,1.0,1.0,6,0.4178628389154705,5.042712125928966,0.015267175572519083,,13 days 23:54:18.572000,2 days 01:52:02.403500032,,,,0 days 00:03:36.550000128,74 days 01:48:55.823000064,,,,,,0 days 00:00:51.940000,,,,,,13 days 23:54:18.572000,2 days 01:52:02.403500032,,,,0 days 00:03:36.550000128,74 days 01:48:55.823000064,,,,,,0 days 00:00:51.940000,,,,,5,MULTIPLE_CHOICE
393552,16.5,3905.6329975,0.95,1.0,1.0,9,1.226475279106858,22.895087873572056,0.0,,0 days 00:05:05.046000128,0 days 00:00:58.065999872,,0 days 00:02:47.208000,,0 days 00:04:39.496999936,0 days 00:06:35.886999808,,,,0 days 00:00:49.447000064,,0 days 00:00:29.675000064,0 days 00:15:59.519000064,0 days 00:01:23.347000064,,,,0 days 00:05:05.046000128,0 days 00:00:58.065999872,,0 days 00:02:47.208000,,0 days 00:04:39.496999936,0 days 00:06:35.886999808,,,,0 days 00:00:49.447000064,,0 days 00:00:29.675000064,0 days 00:15:59.519000064,0 days 00:01:23.347000064,,,9,CLOZE_TEXT_DROPDOWN
393556,11.0,1.5437,0.0,,1.0,2,0.03508771929824561,0.8395458134040211,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,DND_PAIRS
393559,15.0,68275.87883333332,1.0,1.0,1.0,3,0.24561403508771928,4.919183196470874,0.11038961038961038,,,,0 days 00:03:26.864000,,,17 days 04:49:43.118000128,,,,,,0 days 00:02:00.012999936,0 days 00:03:04.292500096,,,,,,,,0 days 00:03:26.864000,,,17 days 04:49:43.118000128,,,,,,0 days 00:02:00.012999936,0 days 00:03:04.292500096,,,,,5,MULTIPLE_CHOICE
393560,16.09090909090909,43228.29779090909,0.9090909090909091,1.0,1.0,12,1.5805422647527911,16.40203187247632,0.0,0 days 00:03:07.116999936,0 days 00:01:35.184500096,0 days 00:00:54.845000192,,,134 days 01:35:42.202000128,0 days 00:36:55.183000064,0 days 00:01:57.660499840,,189 days 14:37:29.221500032,0 days 00:04:23.256000,0 days 00:07:06.180000,0 days 00:04:44.308999936,0 days 00:03:43.510499968,,,0 days 00:00:28.380000256,0 days 00:19:53.299000064,0 days 00:03:07.116999936,0 days 00:01:35.184500096,0 days 00:00:54.845000192,,,134 days 01:35:42.202000128,0 days 00:36:55.183000064,0 days 00:01:57.660499840,,189 days 14:37:29.221500032,0 days 00:04:23.256000,0 days 00:07:06.180000,0 days 00:04:44.308999936,0 days 00:03:43.510499968,,,0 days 00:00:28.380000256,0 days 00:19:53.299000064,15,MULTIPLE_CHOICE
393561,26.833333333333332,41953.08959444444,0.6666666666666666,1.0,1.0,13,1.634768740031898,15.219132172755568,0.09951219512195122,0 days 00:05:51.069999872,0 days 00:06:35.552000,0 days 00:04:08.371500032,,,134 days 04:01:20.873999872,0 days 00:07:42.973999872,0 days 00:03:52.464499968,,189 days 14:52:48.928499968,0 days 00:05:39.950000128,0 days 00:08:07.107000064,0 days 00:09:18.716000,0 days 00:09:20.288000,,,0 days 00:01:40.270999808,0 days 00:23:52.397999872,0 days 00:05:51.069999872,0 days 00:06:35.552000,0 days 00:04:08.371500032,,,134 days 04:01:20.873999872,0 days 00:07:42.973999872,0 days 00:03:52.464499968,,189 days 14:52:48.928499968,0 days 00:05:39.950000128,0 days 00:08:07.107000064,0 days 00:09:18.716000,0 days 00:09:20.288000,,,0 days 00:01:40.270999808,0 days 00:23:52.397999872,15,MULTIPLE_CHOICE
393562,22.62962962962963,24781.020807407407,0.9629629629629629,1.0,1.0,14,2.553429027113238,27.268015416244886,0.0,0 days 00:02:25.193499904,0 days 00:01:01.950499968,0 days 00:01:01.532999936,,,24 days 11:51:25.607500032,3 days 12:05:55.146499968,0 days 00:02:11.157999872,,189 days 14:39:17.371000064,0 days 00:02:39.850999808,0 days 00:05:17.789999872,0 days 00:03:55.577000192,0 days 00:01:31.102000128,0 days 00:08:24.692000,,8 days 20:36:29.859500032,0 days 00:04:45.166000128,0 days 00:02:25.193499904,0 days 00:01:01.950499968,0 days 00:01:01.532999936,,,24 days 11:51:25.607500032,3 days 12:05:55.146499968,0 days 00:02:11.157999872,,189 days 14:39:17.371000064,0 days 00:02:39.850999808,0 days 00:05:17.789999872,0 days 00:03:55.577000192,0 days 00:01:31.102000128,0 days 00:08:24.692000,,8 days 20:36:29.859500032,0 days 00:04:45.166000128,16,MULTIPLE_CHOICE
393563,19.789473684210527,4.705400877192982,1.0,1.0,1.0,14,2.0159489633173844,20.503091035971522,0.0,0 days 00:04:11.677999872,0 days 00:02:47.522999808,0 days 00:01:31.700499968,48 days 21:42:07.288000,,134 days 02:03:36.247000064,0 days 00:05:01.772000,0 days 00:04:40.879000064,,189 days 14:35:57.067500032,0 days 00:03:47.527000064,0 days 00:07:04.956499968,0 days 00:11:47.504000,0 days 00:03:42.020000,,,0 days 00:00:47.227999744,0 days 00:04:19.293999872,0 days 00:04:11.677999872,0 days 00:02:47.522999808,0 days 00:01:31.700499968,48 days 21:42:07.288000,,134 days 02:03:36.247000064,0 days 00:05:01.772000,0 days 00:04:40.879000064,,189 days 14:35:57.067500032,0 days 00:03:47.527000064,0 days 00:07:04.956499968,0 days 00:11:47.504000,0 days 00:03:42.020000,,,0 days 00:00:47.227999744,0 days 00:04:19.293999872,15,MULTIPLE_CHOICE
393564,28.166666666666668,14.701913888888889,1.0,1.0,1.0,11,1.277511961722488,12.768003196305276,0.0,0 days 00:03:14.117499904,0 days 00:01:56.042999936,0 days 00:02:02.308999936,,,134 days 03:49:15.742000128,0 days 00:05:41.580999936,0 days 00:05:38.189500032,,189 days 14:25:21.920999936,0 days 00:01:48.720000,0 days 00:09:31.634000,0 days 00:03:12.712499840,0 days 00:04:05.507999744,,,0 days 00:00:48.621999872,0 days 00:12:41.847000064,0 days 00:03:14.117499904,0 days 00:01:56.042999936,0 days 00:02:02.308999936,,,134 days 03:49:15.742000128,0 days 00:05:41.580999936,0 days 00:05:38.189500032,,189 days 14:25:21.920999936,0 days 00:01:48.720000,0 days 00:09:31.634000,0 days 00:03:12.712499840,0 days 00:04:05.507999744,,,0 days 00:00:48.621999872,0 days 00:12:41.847000064,15,MULTIPLE_CHOICE
393565,17.833333333333332,19055.911411111112,1.0,1.0,1.0,14,1.5805422647527911,15.581624848914561,0.0,0 days 00:03:12.937000192,0 days 00:02:44.340000,0 days 00:06:45.704999936,48 days 23:20:13.368000,,134 days 03:49:15.334999808,0 days 00:11:04.529499904,0 days 00:04:38.532000,,189 days 14:35:54.971500032,0 days 00:03:13.134999808,0 days 00:07:02.028000,0 days 00:03:52.022999808,0 days 00:03:49.140999936,,,0 days 00:01:22.048999936,0 days 00:17:49.651999744,0 days 00:03:12.937000192,0 days 00:02:44.340000,0 days 00:06:45.704999936,48 days 23:20:13.368000,,134 days 03:49:15.334999808,0 days 00:11:04.529499904,0 days 00:04:38.532000,,189 days 14:35:54.971500032,0 days 00:03:13.134999808,0 days 00:07:02.028000,0 days 00:03:52.022999808,0 days 00:03:49.140999936,,,0 days 00:01:22.048999936,0 days 00:17:49.651999744,15,MULTIPLE_CHOICE
393566,24.2,8018.146463333333,0.8,1.0,1.0,11,1.1180223285486444,10.169275465573095,0.0,0 days 00:04:15.188499840,0 days 00:02:54.666000128,0 days 00:03:17.602500096,,,134 days 03:57:06.251000064,0 days 00:10:56.206000,0 days 00:04:03.316999936,,189 days 14:36:20.729000064,0 days 00:01:56.222000128,0 days 00:09:19.388000,0 days 00:03:26.123000064,0 days 00:05:45.402000,,,0 days 00:01:47.273999872,0 days 00:07:25.796000,0 days 00:04:15.188499840,0 days 00:02:54.666000128,0 days 00:03:17.602500096,,,134 days 03:57:06.251000064,0 days 00:10:56.206000,0 days 00:04:03.316999936,,189 days 14:36:20.729000064,0 days 00:01:56.222000128,0 days 00:09:19.388000,0 days 00:03:26.123000064,0 days 00:05:45.402000,,,0 days 00:01:47.273999872,0 days 00:07:25.796000,16,MULTIPLE_CHOICE
393567,22.4,13107.472476666668,0.8,1.0,1.0,12,1.1323763955342903,11.324435168416123,0.0,0 days 00:05:40.086999936,0 days 00:04:07.908000,0 days 00:02:47.916000,,0 days 00:05:07.311000064,134 days 03:51:23.375000064,0 days 04:31:41.089500032,0 days 00:03:00.555500032,,189 days 14:50:38.092999936,0 days 00:14:50.497999872,0 days 00:07:06.662000,0 days 00:05:20.225999872,0 days 00:06:54.243000064,,,,0 days 01:19:18.059000064,0 days 00:05:40.086999936,0 days 00:04:07.908000,0 days 00:02:47.916000,,0 days 00:05:07.311000064,134 days 03:51:23.375000064,0 days 04:31:41.089500032,0 days 00:03:00.555500032,,189 days 14:50:38.092999936,0 days 00:14:50.497999872,0 days 00:07:06.662000,0 days 00:05:20.225999872,0 days 00:06:54.243000064,,,,0 days 01:19:18.059000064,15,MULTIPLE_CHOICE
393568,19.25,30.55513472222222,0.9166666666666666,1.0,1.0,11,1.6507177033492824,17.752042009032802,0.0,0 days 00:08:56.836499968,0 days 00:02:14.238999936,0 days 00:01:28.428999808,,,48 days 23:18:06.863000064,0 days 00:20:16.284000,0 days 00:03:38.838000,,189 days 14:43:38.490999936,0 days 00:19:05.837000192,0 days 00:18:18.856999936,0 days 00:04:55.243000064,0 days 00:04:02.930000128,0 days 00:04:57.989999872,,0 days 00:02:12.578999808,0 days 00:06:05.339000064,0 days 00:08:56.836499968,0 days 00:02:14.238999936,0 days 00:01:28.428999808,,,48 days 23:18:06.863000064,0 days 00:20:16.284000,0 days 00:03:38.838000,,189 days 14:43:38.490999936,0 days 00:19:05.837000192,0 days 00:18:18.856999936,0 days 00:04:55.243000064,0 days 00:04:02.930000128,0 days 00:04:57.989999872,,0 days 00:02:12.578999808,0 days 00:06:05.339000064,16,MULTIPLE_CHOICE
393569,18.6,126.31780666666668,0.9,1.0,1.0,12,1.346092503987241,13.00797850071783,0.0,0 days 00:03:00.627000064,0 days 00:01:32.105999872,0 days 00:02:04.419000064,,,134 days 03:50:07.319000064,0 days 00:13:12.893999872,0 days 00:02:37.502000128,,189 days 14:27:41.317999872,0 days 00:02:14.794000128,0 days 00:09:20.638000,0 days 00:01:35.496000,0 days 00:03:27.863000064,,,0 days 00:01:06.775000064,0 days 00:10:27.031500032,0 days 00:03:00.627000064,0 days 00:01:32.105999872,0 days 00:02:04.419000064,,,134 days 03:50:07.319000064,0 days 00:13:12.893999872,0 days 00:02:37.502000128,,189 days 14:27:41.317999872,0 days 00:02:14.794000128,0 days 00:09:20.638000,0 days 00:01:35.496000,0 days 00:03:27.863000064,,,0 days 00:01:06.775000064,0 days 00:10:27.031500032,16,MULTIPLE_CHOICE
393570,14.666666666666666,13227.403829166666,0.9166666666666666,1.0,1.0,18,1.40829346092504,12.837985076369668,0.004530011325028313,0 days 00:10:47.367000064,0 days 00:03:18.434000128,0 days 00:12:02.623500032,,,134 days 07:49:15.610000128,0 days 00:38:51.866999936,0 days 00:03:31.148999936,,189 days 16:36:26.742499968,0 days 00:05:55.603000064,0 days 00:08:52.563000064,0 days 00:04:06.295000064,0 days 00:06:19.138000,,,0 days 00:01:45.740999936,0 days 00:14:40.859000064,0 days 00:10:47.367000064,0 days 00:03:18.434000128,0 days 00:12:02.623500032,,,134 days 07:49:15.610000128,0 days 00:38:51.866999936,0 days 00:03:31.148999936,,189 days 16:36:26.742499968,0 days 00:05:55.603000064,0 days 00:08:52.563000064,0 days 00:04:06.295000064,0 days 00:06:19.138000,,,0 days 00:01:45.740999936,0 days 00:14:40.859000064,15,MULTIPLE_CHOICE
393571,34.166666666666664,210.4694416666667,1.0,1.0,1.0,11,1.441786283891547,13.628375842850641,0.0,0 days 00:03:59.958499968,0 days 00:02:38.828499968,0 days 00:02:07.552499968,,,134 days 03:49:16.086000128,0 days 00:14:39.734500096,0 days 00:03:18.080500096,,189 days 14:22:16.966499968,0 days 00:00:58.403000064,0 days 00:11:43.076999936,0 days 00:01:31.833999872,0 days 00:03:12.642499840,0 days 00:02:21.336999936,,0 days 00:01:34.673999872,0 days 00:05:17.412000,0 days 00:03:59.958499968,0 days 00:02:38.828499968,0 days 00:02:07.552499968,,,134 days 03:49:16.086000128,0 days 00:14:39.734500096,0 days 00:03:18.080500096,,189 days 14:22:16.966499968,0 days 00:00:58.403000064,0 days 00:11:43.076999936,0 days 00:01:31.833999872,0 days 00:03:12.642499840,0 days 00:02:21.336999936,,0 days 00:01:34.673999872,0 days 00:05:17.412000,16,MULTIPLE_CHOICE
393572,16.5,1398.0780166666668,1.0,1.0,1.0,11,0.886762360446571,9.567563690104354,0.0,0 days 00:09:11.331500032,0 days 00:08:45.110000,0 days 00:02:05.953500032,,,134 days 03:53:10.104000,24 days 11:40:48.978000,0 days 00:02:04.604000,,0 days 00:00:17.300000,,0 days 00:06:25.174499968,0 days 00:07:39.063500032,0 days 00:06:04.147000064,,,0 days 00:00:52.324000256,0 days 00:26:46.278000128,0 days 00:09:11.331500032,0 days 00:08:45.110000,0 days 00:02:05.953500032,,,134 days 03:53:10.104000,24 days 11:40:48.978000,0 days 00:02:04.604000,,0 days 00:00:17.300000,,0 days 00:06:25.174499968,0 days 00:07:39.063500032,0 days 00:06:04.147000064,,,0 days 00:00:52.324000256,0 days 00:26:46.278000128,14,MULTIPLE_CHOICE
393574,21.90909090909091,17406.948298484847,0.9090909090909091,1.0,1.0,15,1.5502392344497609,14.754929184722911,0.0,0 days 00:04:49.739500032,0 days 00:02:24.378499968,0 days 00:02:50.182999936,,,67 days 01:58:20.678500096,0 days 00:18:44.332000,0 days 00:05:23.486000128,,189 days 15:05:48.627000064,0 days 00:04:07.149999872,0 days 00:30:33.206000,0 days 00:13:09.815000064,0 days 00:04:45.354000128,,,0 days 00:01:47.430999808,0 days 00:02:54.132000,0 days 00:04:49.739500032,0 days 00:02:24.378499968,0 days 00:02:50.182999936,,,67 days 01:58:20.678500096,0 days 00:18:44.332000,0 days 00:05:23.486000128,,189 days 15:05:48.627000064,0 days 00:04:07.149999872,0 days 00:30:33.206000,0 days 00:13:09.815000064,0 days 00:04:45.354000128,,,0 days 00:01:47.430999808,0 days 00:02:54.132000,14,MULTIPLE_CHOICE
393575,17.0,37673.28987833333,1.0,1.0,1.0,9,1.331738437001595,13.47563168127669,0.0,0 days 00:04:34.369499904,0 days 00:01:42.150000,0 days 00:02:06.211999872,,,134 days 03:59:50.188000,0 days 00:15:14.226000128,0 days 00:02:38.676499968,,189 days 14:49:01.069500032,0 days 00:19:28.633999872,0 days 00:07:44.041999872,0 days 00:09:16.866999808,0 days 00:03:40.257499904,0 days 00:01:09.184000,,0 days 00:08:22.959000064,0 days 00:05:05.170999936,0 days 00:04:34.369499904,0 days 00:01:42.150000,0 days 00:02:06.211999872,,,134 days 03:59:50.188000,0 days 00:15:14.226000128,0 days 00:02:38.676499968,,189 days 14:49:01.069500032,0 days 00:19:28.633999872,0 days 00:07:44.041999872,0 days 00:09:16.866999808,0 days 00:03:40.257499904,0 days 00:01:09.184000,,0 days 00:08:22.959000064,0 days 00:05:05.170999936,15,MULTIPLE_CHOICE
393576,20.444444444444443,141.12545555555553,1.0,1.0,1.0,15,1.3779904306220097,11.776229392415258,0.0,0 days 00:03:14.650500096,0 days 00:02:54.428500096,0 days 00:01:57.732999936,,,134 days 03:48:55.467000064,0 days 00:10:24.644999936,0 days 00:05:28,,189 days 14:26:00.331499904,0 days 00:01:32.092999936,0 days 00:11:15.006000128,0 days 00:01:17.015000064,0 days 00:04:07.166999936,,,0 days 00:01:03.021999872,0 days 00:16:56.864000,0 days 00:03:14.650500096,0 days 00:02:54.428500096,0 days 00:01:57.732999936,,,134 days 03:48:55.467000064,0 days 00:10:24.644999936,0 days 00:05:28,,189 days 14:26:00.331499904,0 days 00:01:32.092999936,0 days 00:11:15.006000128,0 days 00:01:17.015000064,0 days 00:04:07.166999936,,,0 days 00:01:03.021999872,0 days 00:16:56.864000,15,MULTIPLE_CHOICE
393577,19.214285714285715,9852.860127380953,0.9285714285714286,0.8888888888888888,1.0,14,1.6251993620414673,16.557621424484427,0.0,0 days 00:03:23.691500032,0 days 00:03:14.084999936,0 days 00:01:16.923000064,48 days 23:33:58.621999872,,134 days 03:48:52.545999872,0 days 00:03:46.529000064,0 days 00:05:15.038000128,,189 days 14:42:40.398499968,0 days 00:06:43.076000,0 days 00:09:19.568999936,0 days 00:11:22.138000128,0 days 00:03:21.150999936,,,0 days 00:01:01.753000192,0 days 00:03:48.574000128,0 days 00:03:23.691500032,0 days 00:03:14.084999936,0 days 00:01:16.923000064,48 days 23:33:58.621999872,,134 days 03:48:52.545999872,0 days 00:03:46.529000064,0 days 00:05:15.038000128,,189 days 14:42:40.398499968,0 days 00:06:43.076000,0 days 00:09:19.568999936,0 days 00:11:22.138000128,0 days 00:03:21.150999936,,,0 days 00:01:01.753000192,0 days 00:03:48.574000128,15,MULTIPLE_CHOICE
393579,18.307692307692307,5615.918094871795,0.9230769230769231,1.0,1.0,16,1.5454545454545454,13.974272032081204,0.09287925696594428,0 days 00:05:48.947500032,0 days 00:02:06.440000,0 days 00:00:54.245999872,,,85 days 04:21:43.559000064,0 days 00:17:40.682999808,0 days 00:03:44.204000,,,,0 days 00:10:46.532000,0 days 00:02:05.531000064,0 days 00:04:16.768000,,,0 days 00:01:18.672999936,0 days 00:14:16.464499968,0 days 00:05:48.947500032,0 days 00:02:06.440000,0 days 00:00:54.245999872,,,85 days 04:21:43.559000064,0 days 00:17:40.682999808,0 days 00:03:44.204000,,,,0 days 00:10:46.532000,0 days 00:02:05.531000064,0 days 00:04:16.768000,,,0 days 00:01:18.672999936,0 days 00:14:16.464499968,14,MULTIPLE_CHOICE
393580,17.4,7.352753333333334,1.0,1.0,1.0,11,0.8692185007974481,9.88457958668633,0.005504587155963303,0 days 00:03:41.551000064,,41 days 20:56:56.404000,,,,0 days 00:09:38.962499968,,,,,,0 days 00:02:38.245999872,0 days 00:05:22.568000,,,,0 days 00:04:05.788999936,0 days 00:03:41.551000064,,41 days 20:56:56.404000,,,,0 days 00:09:38.962499968,,,,,,0 days 00:02:38.245999872,0 days 00:05:22.568000,,,,0 days 00:04:05.788999936,7,MULTIPLE_CHOICE
393581,10.75,6.879270833333333,1.0,0.5,1.0,14,1.0207336523125996,8.974469509406816,0.2015625,0 days 00:10:06.468999936,0 days 00:00:20.074999936,0 days 00:01:09.769500032,,,,161 days 10:27:11.683500032,0 days 00:01:12.739499904,,,,,,0 days 00:08:17.213999872,,,,0 days 00:05:23.335000064,0 days 00:10:06.468999936,0 days 00:00:20.074999936,0 days 00:01:09.769500032,,,,161 days 10:27:11.683500032,0 days 00:01:12.739499904,,,,,,0 days 00:08:17.213999872,,,,0 days 00:05:23.335000064,10,CLOZE_MATH
393582,26.0,18.767525,1.0,1.0,1.0,9,0.5629984051036683,6.9744240160910005,0.0,0 days 00:12:45.061999872,,41 days 20:55:42.527000064,,,,160 days 10:29:08.323000064,,,,,,,0 days 00:06:08.184499840,,,,0 days 00:04:55.752000,0 days 00:12:45.061999872,,41 days 20:55:42.527000064,,,,160 days 10:29:08.323000064,,,,,,,0 days 00:06:08.184499840,,,,0 days 00:04:55.752000,7,MULTIPLE_CHOICE
393583,19.5,56.53520833333334,1.0,1.0,1.0,9,0.6746411483253588,6.270987355986511,0.0,0 days 00:07:23.108000,,41 days 15:26:48.336000,,,,0 days 00:25:53.424000,,,,,,0 days 00:03:46.741999872,0 days 00:12:54.811000064,,,,0 days 00:06:58.453000064,0 days 00:07:23.108000,,41 days 15:26:48.336000,,,,0 days 00:25:53.424000,,,,,,0 days 00:03:46.741999872,0 days 00:12:54.811000064,,,,0 days 00:06:58.453000064,7,CLOZE_MATH
